Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s)
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",是 不 是 得 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 要 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 急需 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 定位 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",希望 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",需要 找 方向 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要求 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 必须 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 需要 定位 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 定位 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",需要 到 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",急需 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 找 方向 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 希望 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 得 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 想 要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 必须 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 需要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 得 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",需要 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 需要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 定位 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 想 要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 需要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 找 方向 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",找 方向 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 不 该 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",需要 找 方向 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 需要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",必须 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 找 方向 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要求 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 需要 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",定位 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",需要 到 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 希望 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 急需 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",定位 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",最 好 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要 到 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要求 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 不 该 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 最 好 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要 找 方向 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",急需 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要 到 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 要 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 不 该 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",是 不 是 要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 得 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 需要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 需要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 不 该 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 不 该 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 需要 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 需要 去 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 不 该 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 希望 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要 定位 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 定位 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 急需 导航 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 去 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",找 方向 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要 导航 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",到 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 要 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 不 该 去 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 导航 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要 找 方向 到 <poi_address_catchall>,"","1",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要求 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 想 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 希望 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 想 要 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 找 方向 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 最 好 找 方向 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 是 不 是 要 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 是 不 是 得到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 该 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",是 不 是 得到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 该 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 要求 找 方向 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 想 定位 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 必须 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 找 方向 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 希望 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 是 不 是 要 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 是 不 是 要 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 需要 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",最 好 找 方向 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",最 好 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 必须 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 想 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 是 不 是 要 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 要 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 必须 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要求 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 想 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",要求 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 需要 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 该 不 该 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 想 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 是 不 是 要 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 要 找 方向 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 该 不 该 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 该 不 该 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 需要 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 必须 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 要求 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 要求 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 想 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 最好 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 要求 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 要 找 方向 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 急需 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 定位 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 定位 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 想 要 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 该 不 该 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",是 不 是 要 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 需要 定位 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 想 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 最 好 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",急需 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要 定位 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 该 不 该 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 要 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 希望 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",是 不 是 得到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 要 定位 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 要 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 要 到 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 急需 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 想 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 必须 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 希望 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 需要 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 是 不 是 得 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 需要 找 方向 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 是 不 是 得 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 定位 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 希望 定位 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 必须 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 想 要 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 想 要 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",想 要 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",该 不 该 找 方向 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 该 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 要 到 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 该 不 该 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 想到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 希望 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 定位 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 是 不 是 得 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我们 要 找 方向 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 必须 定位 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要求 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 该 找 方向 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 要求 去 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",寡人 最好 去 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",我 急需 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",朕 想 要 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱们 最 好 导航 去 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 想 导航 到 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",咱 最 好 导航 <poi_address_catchall>,"","2",""
"Navigation","1.0","Unknown","Unknown",True,"Navigation","Navigate to Anything","",俺 最 好 去 <poi_address_catchall>,"","2",""
